id,case_number,date,primary_type,description,district,year,latitude,longitude
12528212,JE428979,2021-10-31T12:45:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,015,2021,41.88256425,-87.753921717
12527849,JE429112,2021-10-31T12:45:00.000,CRIMINAL SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,006,2021,41.736335268,-87.623359866
12527892,JE429218,2021-10-31T12:37:00.000,BURGLARY,FORCIBLE ENTRY,015,2021,41.888831174,-87.750482627
12527686,JE429024,2021-10-31T12:31:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,006,2021,41.751458708,-87.676819482
12528207,JE428984,2021-10-31T12:30:00.000,THEFT,RETAIL THEFT,012,2021,41.895732399,-87.687784384
12527700,JE429044,2021-10-31T12:30:00.000,ROBBERY,ARMED - HANDGUN,022,2021,41.721110998,-87.650729069
12528257,JE428980,2021-10-31T12:15:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,008,2021,41.793114158,-87.691345433
12527672,JE429060,2021-10-31T12:15:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,019,2021,41.927992712,-87.641913321
12527698,JE428958,2021-10-31T12:14:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,003,2021,41.772440449,-87.585056061
12527629,JE428955,2021-10-31T12:10:00.000,THEFT,$500 AND UNDER,024,2021,41.990326718,-87.660274955
12527625,JE428968,2021-10-31T12:10:00.000,ASSAULT,AGGRAVATED - HANDGUN,007,2021,41.767867453,-87.65054889
12529717,JE430672,2021-10-31T12:09:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,024,2021,42.010567695,-87.680199985
12527762,JE429099,2021-10-31T12:09:00.000,BURGLARY,FORCIBLE ENTRY,020,2021,41.988828094,-87.704754451
12528355,JE429897,2021-10-31T12:01:00.000,THEFT,$500 AND UNDER,005,2021,41.712649614,-87.622115271
12527673,JE428987,2021-10-31T12:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,017,2021,41.950205002,-87.713629555
12529958,JE431346,2021-10-31T12:00:00.000,THEFT,OVER $500,016,2021,41.976290414,-87.905227221
12533571,JE436337,2021-10-31T12:00:00.000,THEFT,$500 AND UNDER,001,2021,41.865284723,-87.625782459
12536930,JE440329,2021-10-31T12:00:00.000,THEFT,$500 AND UNDER,007,2021,41.768498408,-87.628247315
12527681,JE429001,2021-10-31T12:00:00.000,BATTERY,SIMPLE,007,2021,41.768096835,-87.663878589
12527894,JE429229,2021-10-31T12:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,006,2021,41.747046586,-87.612387634
12530639,JE432735,2021-10-31T12:00:00.000,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,008,2021,41.779542388,-87.733775843
12531455,JE433627,2021-10-31T12:00:00.000,BURGLARY,FORCIBLE ENTRY,025,2021,41.938052562,-87.718539971
12531705,JE430323,2021-10-31T12:00:00.000,BATTERY,SIMPLE,017,2021,41.969173771,-87.709720727
12527624,JE428990,2021-10-31T12:00:00.000,THEFT,OVER $500,017,2021,41.949640324,-87.713238008
12533385,JE436026,2021-10-31T12:00:00.000,OTHER OFFENSE,OTHER VEHICLE OFFENSE,004,2021,41.756507401,-87.562686593
12527651,JE428981,2021-10-31T12:00:00.000,THEFT,$500 AND UNDER,022,2021,41.689133598,-87.699516008
12527641,JE428965,2021-10-31T11:58:00.000,CRIMINAL DAMAGE,TO VEHICLE,010,2021,41.861316067,-87.704470373
12527634,JE428941,2021-10-31T11:45:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,008,2021,41.784479528,-87.700048161
12529638,JE431460,2021-10-31T11:45:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,018,2021,41.910374897,-87.630181927
12527660,JE428942,2021-10-31T11:30:00.000,BATTERY,SIMPLE,019,2021,41.925174426,-87.666508943
12529310,JE430027,2021-10-31T11:30:00.000,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,008,2021,41.797019742,-87.713922981
12527677,JE428976,2021-10-31T11:30:00.000,NARCOTICS,FOUND SUSPECT NARCOTICS,001,2021,41.88574828,-87.628861879
12527542,JE428914,2021-10-31T11:29:00.000,THEFT,RETAIL THEFT,025,2021,41.915971151,-87.746065586
12527639,JE428945,2021-10-31T11:21:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,003,2021,41.763436889,-87.58470617
12527581,JE428904,2021-10-31T11:20:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,016,2021,41.939880213,-87.825160464
12528967,JE429927,2021-10-31T11:20:00.000,CRIMINAL DAMAGE,TO PROPERTY,014,2021,41.9118226,-87.715863635
12528699,JE430083,2021-10-31T11:10:00.000,THEFT,$500 AND UNDER,008,2021,41.763984452,-87.683223662
12529339,JE428883,2021-10-31T11:08:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,005,2021,41.655366247,-87.613162149
12527589,JE428911,2021-10-31T11:05:00.000,NARCOTICS,FOUND SUSPECT NARCOTICS,025,2021,41.933645246,-87.776050881
26404,JE428818,2021-10-31T11:04:00.000,HOMICIDE,FIRST DEGREE MURDER,006,2021,41.757257385,-87.649063391
12539579,JE443578,2021-10-31T11:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,003,2021,41.761771052,-87.568861998
12527591,JE428880,2021-10-31T11:00:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,010,2021,41.856057106,-87.723631656
12530998,JE433093,2021-10-31T11:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,022,2021,41.694495449,-87.685143184
12527536,JE428869,2021-10-31T11:00:00.000,CRIMINAL TRESPASS,TO LAND,014,2021,41.908190523,-87.715083075
12527840,JE428953,2021-10-31T11:00:00.000,THEFT,OVER $500,009,2021,41.851689318,-87.631984902
12527763,JE428909,2021-10-31T11:00:00.000,THEFT,$500 AND UNDER,001,2021,41.88574828,-87.628861879
12527602,JE428875,2021-10-31T11:00:00.000,THEFT,RETAIL THEFT,024,2021,41.991262667,-87.660305558
12527647,JE428861,2021-10-31T10:55:00.000,BATTERY,AGGRAVATED - HANDGUN,003,2021,41.78151751,-87.613233561
12527757,JE429183,2021-10-31T10:54:00.000,OTHER OFFENSE,TELEPHONE THREAT,017,2021,41.978093151,-87.712384646
12527592,JE428866,2021-10-31T10:50:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,015,2021,41.880048593,-87.753540513
12549026,JE454859,2021-10-31T10:42:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,004,2021,41.727015468,-87.599749596
12528277,JE428970,2021-10-31T10:35:00.000,ASSAULT,SIMPLE,012,2021,41.855757814,-87.682107865
12527565,JE428826,2021-10-31T10:35:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,008,2021,41.793387747,-87.777513199
12527611,JE428862,2021-10-31T10:30:00.000,ASSAULT,AGGRAVATED - HANDGUN,004,2021,41.756596866,-87.573647633
12527645,JE428855,2021-10-31T10:30:00.000,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",007,2021,41.759036773,-87.633298885
12527662,JE428843,2021-10-31T10:25:00.000,ASSAULT,AGGRAVATED - HANDGUN,008,2021,41.824313815,-87.724083336
12527578,JE428863,2021-10-31T10:20:00.000,CRIMINAL DAMAGE,TO VEHICLE,025,2021,41.915729613,-87.746056778
12537985,JE428884,2021-10-31T10:20:00.000,BATTERY,SIMPLE,012,2021,41.901805639,-87.67477838
12527556,JE428873,2021-10-31T10:16:00.000,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,011,2021,41.88237942,-87.735529202
12527502,JE428819,2021-10-31T10:15:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,015,2021,41.901207258,-87.774121694
12528367,JE429860,2021-10-31T10:15:00.000,NARCOTICS,FOUND SUSPECT NARCOTICS,002,2021,41.802132606,-87.613677631
12527583,JE428854,2021-10-31T10:09:00.000,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,016,2021,41.942368535,-87.75539118
12530351,JE428816,2021-10-31T10:02:00.000,CRIMINAL DAMAGE,TO PROPERTY,006,2021,41.741280553,-87.600635206
12528725,JE430318,2021-10-31T10:00:00.000,BURGLARY,UNLAWFUL ENTRY,006,2021,41.744432583,-87.653574812
12527666,JE428993,2021-10-31T10:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,003,2021,41.777752775,-87.593008706
12527650,JE428851,2021-10-31T10:00:00.000,ROBBERY,ARMED - HANDGUN,003,2021,41.783080724,-87.620549159
12527752,JE428989,2021-10-31T10:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,009,2021,41.82344685,-87.707787163
12528216,JE428811,2021-10-31T09:55:00.000,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,015,2021,41.886170752,-87.75894976
12527541,JE428808,2021-10-31T09:50:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,012,2021,41.887481203,-87.645372811
12527642,JE428798,2021-10-31T09:50:00.000,THEFT,ATTEMPT THEFT,003,2021,41.780168804,-87.619628149
12527596,JE428828,2021-10-31T09:45:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,022,2021,41.731343856,-87.651998258
12527540,JE428806,2021-10-31T09:45:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,025,2021,41.914371869,-87.727691578
12528088,JE429515,2021-10-31T09:30:00.000,THEFT,$500 AND UNDER,025,2021,41.921377274,-87.732798977
12527871,JE429252,2021-10-31T09:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,012,2021,41.880195761,-87.664979164
12533536,JE428876,2021-10-31T09:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,005,2021,41.671478749,-87.647791129
12531530,JE433730,2021-10-31T09:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,007,2021,41.765424443,-87.630428979
12527726,JE428779,2021-10-31T09:21:00.000,THEFT,OVER $500,002,2021,41.827501469,-87.615121711
12527774,JE428772,2021-10-31T09:20:00.000,BATTERY,AGGRAVATED - HANDGUN,005,2021,41.681621266,-87.620630322
12527523,JE428784,2021-10-31T09:20:00.000,THEFT,$500 AND UNDER,025,2021,41.909882217,-87.726635552
12527585,JE428782,2021-10-31T09:20:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,016,2021,41.982265948,-87.816849739
12530917,JE432188,2021-10-31T09:18:00.000,THEFT,RETAIL THEFT,001,2021,41.884493832,-87.627021129
12548491,JE454314,2021-10-31T09:00:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,019,2021,41.935587232,-87.640302384
12532688,JE435183,2021-10-31T09:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,007,2021,41.766601777,-87.62819477
12528302,JE429796,2021-10-31T09:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,009,2021,41.839906643,-87.661563642
12541437,JE445861,2021-10-31T09:00:00.000,BURGLARY,UNLAWFUL ENTRY,004,2021,41.732647304,-87.562517575
12545427,JE450573,2021-10-31T09:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,019,2021,41.937861258,-87.669401645
12527522,JE428807,2021-10-31T09:00:00.000,ASSAULT,SIMPLE,015,2021,41.879924058,-87.764859013
12527688,JE428756,2021-10-31T08:45:00.000,ROBBERY,VEHICULAR HIJACKING,014,2021,41.916924372,-87.673954261
12527965,JE429432,2021-10-31T08:45:00.000,BURGLARY,UNLAWFUL ENTRY,008,2021,41.789373081,-87.691236085
12527612,JE428803,2021-10-31T08:39:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,018,2021,41.895003278,-87.62152816
12527506,JE428774,2021-10-31T08:33:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,012,2021,41.856681434,-87.682381142
12527527,JE428783,2021-10-31T08:28:00.000,BATTERY,SIMPLE,006,2021,41.746007681,-87.64754852
12527644,JE428769,2021-10-31T08:17:00.000,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,011,2021,41.880751096,-87.723855981
12528281,JE428773,2021-10-31T08:16:00.000,BURGLARY,FORCIBLE ENTRY,012,2021,41.857908914,-87.659209485
12529964,JE431381,2021-10-31T08:10:00.000,THEFT,OVER $500,009,2021,,
12527574,JE428839,2021-10-31T08:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.899590867,-87.715228479
12527643,JE428723,2021-10-31T08:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,007,2021,41.772972076,-87.644610871
12527539,JE428860,2021-10-31T08:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,005,2021,41.698982009,-87.626868724
12527575,JE428837,2021-10-31T08:00:00.000,THEFT,OVER $500,012,2021,41.896442307,-87.655722728
12528214,JE428892,2021-10-31T08:00:00.000,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,015,2021,41.869786389,-87.774281815
12527760,JE429086,2021-10-31T08:00:00.000,CRIMINAL TRESPASS,TO RESIDENCE,014,2021,41.903001329,-87.68866258
12527682,JE428729,2021-10-31T07:45:00.000,CRIMINAL DAMAGE,TO PROPERTY,001,2021,41.882834231,-87.633855092
12528268,JE428817,2021-10-31T07:40:00.000,BURGLARY,ATTEMPT FORCIBLE ENTRY,014,2021,41.910989997,-87.689677013
12527598,JE428725,2021-10-31T07:35:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,010,2021,41.840126439,-87.709789927
12528288,JE428761,2021-10-31T07:35:00.000,CRIMINAL DAMAGE,TO VEHICLE,006,2021,41.721878401,-87.614998746
12527529,JE428701,2021-10-31T07:32:00.000,ASSAULT,AGGRAVATED - HANDGUN,020,2021,41.983673036,-87.657174571
12527533,JE428897,2021-10-31T07:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,014,2021,41.913037512,-87.687290399
12527500,JE428705,2021-10-31T07:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,022,2021,41.711714647,-87.642954141
26405,JE428681,2021-10-31T07:25:00.000,HOMICIDE,FIRST DEGREE MURDER,011,2021,41.874850606,-87.735272577
12528980,JE430698,2021-10-31T07:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,022,2021,41.729503915,-87.659231131
12531214,JE431953,2021-10-31T07:00:00.000,THEFT,OVER $500,012,2021,41.889023706,-87.649087622
12528297,JE429683,2021-10-31T07:00:00.000,THEFT,$500 AND UNDER,012,2021,41.878724477,-87.678250459
12527445,JE428704,2021-10-31T06:48:00.000,CRIMINAL DAMAGE,TO PROPERTY,004,2021,41.728336543,-87.58501858
12527626,JE428703,2021-10-31T06:28:00.000,ROBBERY,ARMED - HANDGUN,005,2021,41.692358646,-87.623096746
12527694,JE428736,2021-10-31T06:27:00.000,BURGLARY,FORCIBLE ENTRY,014,2021,41.904297471,-87.672401748
12527467,JE428768,2021-10-31T06:20:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.777885254,-87.738608742
12529203,JE428674,2021-10-31T06:17:00.000,BATTERY,SIMPLE,006,2021,41.748846996,-87.600266999
12527595,JE428920,2021-10-31T06:05:00.000,ROBBERY,ARMED - HANDGUN,015,2021,41.881744692,-87.75085917
12527545,JE428827,2021-10-31T06:04:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,010,2021,41.850060897,-87.68068649
12527684,JE428689,2021-10-31T06:00:00.000,BURGLARY,FORCIBLE ENTRY,001,2021,41.869527301,-87.639268759
12528017,JE428672,2021-10-31T06:00:00.000,BATTERY,SIMPLE,003,2021,41.762600225,-87.568097089
12527631,JE428691,2021-10-31T05:49:00.000,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,024,2021,41.998446541,-87.687460993
12527376,JE428663,2021-10-31T05:45:00.000,CRIMINAL DAMAGE,TO PROPERTY,005,2021,41.699838941,-87.626090364
12527493,JE428739,2021-10-31T05:39:00.000,PUBLIC PEACE VIOLATION,BOMB THREAT,012,2021,41.881524451,-87.662706932
12527483,JE428712,2021-10-31T05:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,018,2021,41.898867278,-87.618454891
12527411,JE428654,2021-10-31T05:21:00.000,THEFT,OVER $500,012,2021,41.856362937,-87.685750435
12527869,JE429251,2021-10-31T05:15:00.000,THEFT,$500 AND UNDER,006,2021,41.732718203,-87.622018492
12527439,JE428659,2021-10-31T05:13:00.000,BATTERY,SIMPLE,011,2021,41.894115212,-87.724823465
12527370,JE428650,2021-10-31T05:13:00.000,CRIMINAL DAMAGE,TO VEHICLE,006,2021,41.740845517,-87.649831248
12527410,JE428653,2021-10-31T05:12:00.000,CRIMINAL DAMAGE,TO PROPERTY,010,2021,41.852734462,-87.708940721
12527440,JE428661,2021-10-31T05:02:00.000,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,019,2021,41.937227668,-87.644305471
12531500,JE433600,2021-10-31T05:00:00.000,BURGLARY,UNLAWFUL ENTRY,012,2021,41.90252569,-87.671145359
12529392,JE430668,2021-10-31T05:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,019,2021,41.933785955,-87.653897951
12529005,JE430409,2021-10-31T05:00:00.000,BATTERY,SIMPLE,014,2021,41.916366517,-87.697166064
12528363,JE429906,2021-10-31T05:00:00.000,THEFT,OVER $500,008,2021,41.788987036,-87.74147999
12527508,JE428766,2021-10-31T05:00:00.000,BURGLARY,FORCIBLE ENTRY,007,2021,41.767910191,-87.663873198
12527409,JE428656,2021-10-31T04:57:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,025,2021,41.914114838,-87.732569465
12527428,JE428651,2021-10-31T04:49:00.000,BURGLARY,FORCIBLE ENTRY,004,2021,41.736934241,-87.58414203
12528125,JE428641,2021-10-31T04:48:00.000,THEFT,RETAIL THEFT,006,2021,41.737750767,-87.604855911
12527484,JE428720,2021-10-31T04:45:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,003,2021,41.758866805,-87.577036792
12527384,JE428639,2021-10-31T04:45:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,001,2021,41.882738916,-87.635328699
12528300,JE429746,2021-10-31T04:45:00.000,THEFT,OVER $500,005,2021,41.686439349,-87.615623747
12527424,JE428633,2021-10-31T04:45:00.000,BATTERY,AGGRAVATED - HANDGUN,012,2021,41.886517037,-87.666143555
12531167,JE433287,2021-10-31T04:35:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,011,2021,41.872996931,-87.730300032
12527437,JE428679,2021-10-31T04:30:00.000,BATTERY,SIMPLE,008,2021,41.80867432,-87.741966391
12527399,JE428648,2021-10-31T04:30:00.000,BATTERY,SIMPLE,019,2021,41.948131367,-87.649510899
12527397,JE428667,2021-10-31T04:30:00.000,BATTERY,SIMPLE,012,2021,41.885393253,-87.663547848
12527402,JE428619,2021-10-31T04:25:00.000,ASSAULT,AGGRAVATED - HANDGUN,019,2021,41.949966982,-87.658744017
12527346,JE428618,2021-10-31T04:22:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,008,2021,41.787667281,-87.689969722
12527368,JE428657,2021-10-31T04:19:00.000,BATTERY,SIMPLE,010,2021,41.861789597,-87.706756466
12528058,JE429343,2021-10-31T04:17:00.000,THEFT,OVER $500,005,2021,41.708307352,-87.608381929
12527339,JE428626,2021-10-31T04:15:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,002,2021,41.834650079,-87.616847182
12527358,JE428631,2021-10-31T04:15:00.000,THEFT,$500 AND UNDER,001,2021,41.853876773,-87.627104819
12527381,JE428622,2021-10-31T04:14:00.000,CRIMINAL DAMAGE,TO PROPERTY,007,2021,41.775332487,-87.633312345
12527438,JE428637,2021-10-31T04:11:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,010,2021,41.852628575,-87.711173429
12527478,JE428623,2021-10-31T04:07:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,010,2021,41.858578185,-87.695672447
12527371,JE428644,2021-10-31T04:00:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,002,2021,41.799077006,-87.603912378
12528729,JE430179,2021-10-31T04:00:00.000,THEFT,OVER $500,018,2021,41.90316534,-87.629210442
12527568,JE428923,2021-10-31T04:00:00.000,THEFT,$500 AND UNDER,006,2021,41.741518901,-87.644489058
12528240,JE428719,2021-10-31T04:00:00.000,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,010,2021,41.855785481,-87.727271903
12536936,JE440319,2021-10-31T04:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,016,2021,41.94087517,-87.799496972
12527390,JE428675,2021-10-31T04:00:00.000,THEFT,OVER $500,015,2021,41.8975961,-87.764121962
12527470,JE428762,2021-10-31T04:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.89430401,-87.739924675
12527325,JE428612,2021-10-31T03:56:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,016,2021,41.975671249,-87.776273061
12527323,JE428606,2021-10-31T03:55:00.000,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,009,2021,41.794530441,-87.632234355
12527347,JE428604,2021-10-31T03:50:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,002,2021,41.815340636,-87.627359595
12527322,JE428603,2021-10-31T03:50:00.000,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,017,2021,41.968405527,-87.712783941
12527378,JE428598,2021-10-31T03:46:00.000,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,006,2021,41.731190829,-87.603827294
12527343,JE428628,2021-10-31T03:46:00.000,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,010,2021,41.861566075,-87.731148997
12527395,JE428624,2021-10-31T03:45:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,014,2021,41.921672524,-87.699406234
12527311,JE428591,2021-10-31T03:44:00.000,ASSAULT,AGGRAVATED - HANDGUN,007,2021,41.760923674,-87.643083014
12527407,JE428655,2021-10-31T03:40:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,011,2021,41.877904298,-87.731469321
12527488,JE428697,2021-10-31T03:35:00.000,BURGLARY,FORCIBLE ENTRY,014,2021,41.924947914,-87.700678316
12527667,JE429016,2021-10-31T03:30:00.000,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,018,2021,41.899227252,-87.622954198
12527420,JE428670,2021-10-31T03:30:00.000,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",011,2021,41.897017483,-87.737163123
12527326,JE428617,2021-10-31T03:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,016,2021,41.946750957,-87.770283189
12527383,JE428645,2021-10-31T03:30:00.000,THEFT,OVER $500,022,2021,41.692766123,-87.711899878
12527416,JE428601,2021-10-31T03:23:00.000,ROBBERY,ARMED - HANDGUN,012,2021,41.896208295,-87.647736401
12527372,JE428627,2021-10-31T03:23:00.000,THEFT,OVER $500,005,2021,41.706158901,-87.630976022
12528266,JE428815,2021-10-31T03:16:00.000,BURGLARY,HOME INVASION,014,2021,41.930690539,-87.702484795
12527443,JE428692,2021-10-31T03:15:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,012,2021,41.85528982,-87.650203472
12527776,JE429231,2021-10-31T03:15:00.000,CRIMINAL TRESPASS,TO LAND,015,2021,41.892887154,-87.768604225
12527386,JE428642,2021-10-31T03:07:00.000,OTHER OFFENSE,LICENSE VIOLATION,004,2021,41.726380176,-87.554507562
12527451,JE428687,2021-10-31T03:05:00.000,CRIMINAL DAMAGE,TO PROPERTY,018,2021,41.888993854,-87.626934833
12534359,JE437059,2021-10-31T03:00:00.000,ASSAULT,SIMPLE,012,2021,41.862095128,-87.657550249
12527415,JE428671,2021-10-31T03:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,002,2021,41.810021514,-87.616608168
12527653,JE429025,2021-10-31T03:00:00.000,THEFT,OVER $500,025,2021,41.902858242,-87.770536741
12527349,JE428638,2021-10-31T03:00:00.000,ASSAULT,AGGRAVATED - HANDGUN,002,2021,41.795190552,-87.588007653
12538171,JE441714,2021-10-31T03:00:00.000,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,012,2021,41.89067653,-87.685661056
12527771,JE429066,2021-10-31T03:00:00.000,THEFT,OVER $500,007,2021,41.776805778,-87.672634545
12527845,JE429292,2021-10-31T03:00:00.000,BATTERY,SIMPLE,008,2021,41.80867432,-87.741966391
12527618,JE428746,2021-10-31T03:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,022,2021,41.681287234,-87.680827925
12528326,JE428750,2021-10-31T03:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,002,2021,41.827167256,-87.623160687
12527356,JE428596,2021-10-31T02:58:00.000,ROBBERY,ARMED - HANDGUN,001,2021,41.885741029,-87.631711749
12527345,JE428595,2021-10-31T02:57:00.000,NARCOTICS,POSSESS - CRACK,014,2021,41.907625097,-87.687150268
12527300,JE428573,2021-10-31T02:57:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,002,2021,41.810238752,-87.622863514
12527286,JE428571,2021-10-31T02:54:00.000,ASSAULT,AGGRAVATED - HANDGUN,017,2021,41.96583606,-87.701053465
12527303,JE428585,2021-10-31T02:45:00.000,BATTERY,SIMPLE,010,2021,41.860124593,-87.720116627
12530905,JE432325,2021-10-31T02:45:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,014,2021,41.910311225,-87.688041633
12527391,JE428564,2021-10-31T02:42:00.000,BATTERY,SIMPLE,008,2021,41.796608051,-87.756610945
12527362,JE428616,2021-10-31T02:40:00.000,BATTERY,AGGRAVATED - HANDGUN,014,2021,41.932570804,-87.713149789
12527333,JE428559,2021-10-31T02:35:00.000,THEFT,OVER $500,016,2021,41.981644124,-87.765930161
